is_sweet,"Medium (fruit, other sweet food, pobably close in the space)","No, probably learns some sort of food category. Possibly indicative: typical desert food, but this wouldn’t cover everything",strawberry,pear,apricot,peach,blueberry,melon,mango,apple,rhubarb,tomato,pineapple,nectarine,raspberry,watermelon,sweet_potato,grape,satsuma,grapefruit,raisin,chocolate,kiwi_fruit,currant,peas,biscuit,tangerine,cherry,ice_cream,cider,sultana,jelly,sugar,ketchup,cake,lemonade,pie,orange,prune,chestnut,plum,jam,dates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
made_of_plastic,Low,"No, not relevant for most things",spoon,screwdriver,jug,tray,broom,spatula,jar,sellotape,knife,doorknob,wheelbarrow,bottle,bag,colander,toaster,fridge,penknife,ashtray,washing_machine,trowel,scissors,strainer,wand,tongs,shovel,pliers,tripod,bucket,chainsaw,ladle,hose,blender,toilet,bookcase,thimble,dishwasher,surfboard,corkscrew,peeler,pistol,canoe,apron,pram,typewriter,cupboard,syringe,razor,machete,wallet,skateboard,lamp,dinghy,kayak,skis,rollerskate,frisbee,helmet,stool,sledge,fork,deckchair,kite,cup,kettle,goggles,bin,mug,doll,pen,spade,shoes,bat,buggy,sandals,camera,harmonica,tricycle,wheel,bath,microwave,button,ball,window,desk,projector,mask,box,earmuffs,speedboat,moped,bracelet,boomerang,brush,balloon,table,plate,bow,tent,comb,chair,whisk,basket,sink,dice,flip_flops,badge,cradle,bowl,hook,ring,yoyo,peg,clarinet,whip,mop,recorder,fence,raft,motorcycle,microscope,shield,whistle,umbrella,clock,caravan,swing,bench,rattle,watch,ruler,drill,basin,telephone,football,radio,television,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_dangerous,Medium (weapons and animals are probably not very close in the space),"Yes, occur in similar contexts of threat/crime/danger/injury/death. Exceptions: things used for sports – they will have other, more defining properties",machete,knife,pistol,crossbow,rifle,chainsaw,sword,gun,crocodile,rattlesnake,alligator,shotgun,penknife,scorpion,crowbar,harpoon,spear,arrow,bayonet,bullet,scissors,grenade,cannon,revolver,shark,tiger,razor,scythe,panther,dagger,hornet,hatchet,rhino,hippo,wolf,skateboard,mosquito,jellyfish,poison,bow,motorcycle,lion,rollerskate,bomb,bee,blender,catapault,tank,ladder,valium,ibuprofen,saw,club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_sharp,High,Yes (used for similar things),knife,scissors,machete,penknife,scalpel,chainsaw,razor,chisel,sword,bayonet,spear,tweezers,peeler,trowel,scythe,harpoon,needle,hatchet,arrow,pencil,dagger,hoe,fork,grater,syringe,screw,nail,pin,rake,hook,saw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
has_a_blade_blades,High,Yes (used for similar things),knife,machete,penknife,scissors,chainsaw,scalpel,sword,razor,shovel,bayonet,chisel,trowel,scythe,hatchet,spade,peeler,hoe,dagger,blender,helicopter,saw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_a_plant,High,Yes,rhubarb,asparagus,marigold,dandelion,fern,parsley,geranium,celery,lily,broccoli,lettuce,moss,daffodil,orchid,buttercup,hyacinth,sunflower,daisy,tulip,brussel_sprouts,eucalyptus,spinach,carnation,seaweed,elm,willow,pansy,corn,tea,tobacco,rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_worn,High,Yes,scarf,jacket,sweater,tights,trousers,dress,blouse,jeans,shirt,robe,knickers,bra,sandals,coat,leotard,cape,shoes,gown,parka,shawl,dressing_gown,boots,skirt,slippers,sock,bikini,necklace,flip_flops,gloves,stockings,wetsuit,swimsuit,goggles,mask,apron,earmuffs,veil,mittens,helmet,bracelet,lipstick,nail_polish,cloak,belt,badge,perfume,suit,rollerskate,ring,cap,poppy,watch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_thin,Low,"No, mostly irrelevant",wand,courgette,pencil,scarf,leek,spear,crowbar,asparagus,arrow,celery,flute,rattlesnake,hose,needle,finger,hair,surfboard,stick,skis,centipede,ham,eel,bat,tights,pen,thermometer,bacon,whip,pin,clarinet,worm,veil,cigarette,nail,ruler,recorder,barge,newspaper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_a_vegetable,high ,Yes (used for similar things),cauliflower,asparagus,cabbage,tomato,celery,broccoli,onion,radish,artichoke,cucumber,lettuce,potato,rhubarb,garlic,courgette,sweet_potato,spinach,brussel_sprouts,leek,peas,avocado,pumpkin,bean,turnip,mushroom,aubergine,corn,gherkin,carrot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
does_fly,medium (high for birds),Yes,dragonfly,owl,robin,heron,falcon,kingfisher,sparrow,wren,hummingbird,buzzard,seagull,pelican,starling,pigeon,wasp,raven,swan,moth,woodpecker,magpie,flamingo,ladybird,budgie,housefly,goose,butterfly,hornet,duck,parakeet,nightingale,partridge,mosquito,bee,eagle,locust,hawk,kite,glider,dove,arrow,frisbee,bat,helicopter,canary,crane,boomerang,rocket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_a_bird,"high, but does most likely not work for crane (polysemy)","Yes, possibly also works for polysemous words (crane), but: are certain dimensions mutually exclusive? How should we imagine this? Is there space for features to exist next to each other or do the dimensions organize themselves in a way that things that usually never correlate can be expressed by different values in the same dimensions? I think we should think of a controlled data manipulation experiment to figure this out. ",heron,owl,robin,falcon,wren,kingfisher,sparrow,pelican,buzzard,swan,seagull,pigeon,raven,starling,hummingbird,goose,flamingo,peacock,woodpecker,magpie,budgie,partridge,cockerel,duck,parakeet,penguin,nightingale,eagle,emu,turkey,hawk,ostrich,chicken,dove,canary,crane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
has_a_tail,high (only animals),"No, only learns animal category",rabbit,otter,lizard,turtle,squirrel,fox,crocodile,alligator,dolphin,cat,iguana,panther,tiger,whale,tortoise,elephant,pig,monkey,seahorse,raccoon,wolf,beaver,giraffe,zebra,rattlesnake,leopard,shark,buffalo,hyena,dragonfly,goldfish,chipmunk,deer,dog,cheetah,rat,kangaroo,skunk,raven,peacock,scorpion,sparrow,sheep,walrus,trout,lobster,salmon,cow,donkey,hamster,lion,platypus,magpie,lamb,cockerel,herring,shrimp,gerbil,prawn,carp,tuna,partridge,cod,mackerel,minnow,horse,calf,ox,flounder,mouse,pony,kite,canary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
has_four_legs,high for animal category,"No, probably learns animal category",lizard,cat,giraffe,elephant,goat,rhino,llama,fox,pig,otter,tiger,toad,zebra,tortoise,frog,panther,turtle,hippo,dog,wolf,leopard,porcupine,iguana,moose,hyena,raccoon,buffalo,donkey,cow,sheep,deer,skunk,hedgehog,hamster,lion,horse,lamb,guinea_pig,ox,calf,pony,mouse,stool,bed,desk,chair,table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
has_roots,high (plants),"yes, learns plants. There is only one non-plan example (hair), which is not enough to learn the specific property)",fern,geranium,dandelion,marigold,lily,birch,sycamore,daffodil,orchid,eucalyptus,tulip,daisy,hyacinth,oak,parsley,elm,pine,willow,fir,leek,sunflower,turnip,pansy,poppy,hair,rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_strong,low,no,rope,crane,pliers,crowbar,ox,oak,glue,bolts,arm,bow,brandy,ladder,horse,gorilla,hair,nail,bone,ant,tugboat,gin,castle,bridge,desk,lion,shield,chain,codeine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_an_insect,high,"yes, could pick up typical insect-behaviors (crawl, fly, occur in similar places). Spider should not be included, but based on these behaviors, it probably will be. ",wasp,moth,beetle,spider,caterpillar,ant,dragonfly,cockroach,grasshopper,mosquito,ladybird,scorpion,locust,housefly,hornet,millipede,bee,centipede,termite,butterfly,flea,cricket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_tall,low,no,oak,sycamore,elm,birch,pine,fir,willow,eucalyptus,heron,giraffe,crane,crane,bookcase,sunflower,llama,emu,fence,ladder,pyramid,bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is_green,low,no,asparagus,tomato,melon,cabbage,celery,cucumber,pear,courgette,broccoli,avocado,rhubarb,artichoke,parsley,pineapple,mango,lettuce,brussel_sprouts,watermelon,leek,fern,apple,grape,banana,kiwi_fruit,peas,spinach,olive,moss,bean,aubergine,seaweed,frog,eucalyptus,toad,lizard,gherkin,lime,caterpillar,iguana,grasshopper,jelly,pine,willow,sycamore,elm,turtle,fir,kingfisher,crocodile,alligator,peacock,tortoise,parka,hose,jeep,cricket,tank,eye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
made_of_cotton,high,"no, learns clothes",scarf,blouse,sweater,jacket,robe,dress,trousers,shirt,shawl,knickers,cape,gown,dressing_gown,skirt,bra,flannel,sock,stockings,pillow,apron,gloves,cloak,suit,cap,cushion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
