_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,does_the_description_apply_to_what_is_described,concept,does_the_description_apply_to_what_is_described_gold,identifier,property
1747946990,5/29/2018 20:50:48,true,3713202569,,5/29/2018 20:48:17,false,neodev,1.0,35277890,VEN,"","",190.78.82.7,no,raisin,no,description69,has_a_blade_blades
1747946990,5/29/2018 20:50:53,true,3713202744,,5/29/2018 20:47:18,false,elite,0.8333,43899480,VEN,"","",186.95.10.218,no,raisin,no,description69,has_a_blade_blades
1747946990,5/29/2018 20:50:58,true,3713202895,,5/29/2018 20:49:02,false,neodev,1.0,36957773,ARG,05,Cordoba,201.235.210.37,no,raisin,no,description69,has_a_blade_blades
1747946990,5/29/2018 20:51:02,true,3713202997,,5/29/2018 20:50:29,false,clixsense,0.9333,6335115,SRB,00,Belgrade,109.93.102.63,no,raisin,no,description69,has_a_blade_blades
1747946990,5/29/2018 20:51:06,true,3713203101,,5/29/2018 20:46:17,false,clixsense,0.8333,36841019,IND,16,Thane,49.32.143.150,no,raisin,no,description69,has_a_blade_blades
1747946990,5/29/2018 20:51:12,true,3713203328,,5/29/2018 20:49:43,false,neodev,0.8571,29765103,ISR,04,Haifa,46.120.57.104,no,raisin,no,description69,has_a_blade_blades
1747946990,5/29/2018 20:51:39,true,3713204105,true,5/29/2018 20:49:13,false,clixsense,0.8333,44026666,VEN,08,Tinaquillo,190.202.181.79,yes,raisin,no,description69,has_a_blade_blades
1747946990,5/29/2018 20:51:45,true,3713204312,,5/29/2018 20:49:14,false,elite,1.0,43830774,ITA,08,Genova,93.36.230.24,no,raisin,no,description69,has_a_blade_blades
1747946990,5/29/2018 20:52:27,true,3713205851,,5/29/2018 20:51:57,false,elite,0.8571,34195998,IND,16,Mumbai,203.192.243.193,no,raisin,no,description69,has_a_blade_blades
1747946990,5/29/2018 20:52:33,true,3713205976,,5/29/2018 20:50:50,false,neodev,1.0,44051878,VEN,"","",190.206.156.130,no,raisin,no,description69,has_a_blade_blades
1747946990,5/29/2018 20:52:57,true,3713206732,,5/29/2018 20:51:30,false,elite,1.0,29463692,IRL,04,Cork,95.45.68.111,no,raisin,no,description69,has_a_blade_blades
1747946990,5/29/2018 20:53:48,true,3713208466,,5/29/2018 20:50:05,false,neodev,0.8,44260134,VEN,20,San Cristóbal,201.208.46.70,no,raisin,no,description69,has_a_blade_blades
1747946990,5/29/2018 20:54:02,true,3713208823,,5/29/2018 20:52:13,false,elite,1.0,44190044,USA,NY,New York,159.89.230.179,no,raisin,no,description69,has_a_blade_blades
1747946990,5/29/2018 20:55:25,true,3713211290,,5/29/2018 20:52:11,false,elite,0.8,43960286,VEN,15,San Antonio De Los Altos,200.82.204.43,no,raisin,no,description69,has_a_blade_blades
1747946990,5/29/2018 20:55:37,true,3713211638,,5/29/2018 20:50:36,false,neodev,0.8,41129156,VEN,25,Caracas,190.39.201.149,no,raisin,no,description69,has_a_blade_blades
1747946990,5/29/2018 20:56:08,true,3713212352,,5/29/2018 20:48:00,false,neodev,1.0,44014331,EGY,11,Cairo,105.32.102.132,no,raisin,no,description69,has_a_blade_blades
1747946990,5/29/2018 20:56:28,true,3713213004,,5/29/2018 20:50:53,false,neodev,1.0,43699457,VEN,25,Caracas,186.90.60.190,no,raisin,no,description69,has_a_blade_blades
1747946990,5/29/2018 20:56:30,true,3713213057,,5/29/2018 20:49:21,false,neodev,1.0,44116459,VEN,"","",190.74.179.129,no,raisin,no,description69,has_a_blade_blades
1747946990,5/29/2018 20:56:56,true,3713213581,,5/29/2018 20:52:34,false,elite,0.8,43650019,BRA,07,Brasilia,179.95.6.153,no,raisin,no,description69,has_a_blade_blades
1747946990,5/29/2018 20:59:40,true,3713218597,,5/29/2018 20:59:17,false,neodev,1.0,43985758,EGY,11,Cairo,41.47.127.154,no,raisin,no,description69,has_a_blade_blades
1747980351,5/29/2018 20:47:58,true,3713197100,,5/29/2018 20:47:26,false,clixsense,0.9333,6335115,SRB,00,Belgrade,109.93.102.63,no,porsche,no,description188,is_small
1747980351,5/29/2018 20:49:21,true,3713199775,,5/29/2018 20:47:00,false,elite,0.8889,35085118,VNM,44,Hanoi,171.226.171.5,no,porsche,no,description188,is_small
1747980351,5/29/2018 20:49:45,true,3713200581,,5/29/2018 20:48:17,false,elite,0.8889,39343009,SRB,00,Belgrade,95.180.110.56,no,porsche,no,description188,is_small
1747980351,5/29/2018 20:50:10,true,3713201430,,5/29/2018 20:46:04,false,neodev,0.8571,43853423,ECU,18,Quito,181.198.151.35,no,porsche,no,description188,is_small
1747980351,5/29/2018 20:50:19,true,3713201769,,5/29/2018 20:47:45,false,neodev,0.8333,36113457,EGY,11,Cairo,41.237.24.120,no,porsche,no,description188,is_small
1747980351,5/29/2018 20:50:27,true,3713202073,,5/29/2018 20:49:44,false,clixsense,1.0,44291437,TUR,"","",176.237.21.15,no,porsche,no,description188,is_small
1747980351,5/29/2018 20:50:33,true,3713202228,,5/29/2018 20:45:58,false,clixsense,0.8571,44166094,UKR,01,Cherkassy,109.227.69.115,no,porsche,no,description188,is_small
1747980351,5/29/2018 20:50:53,true,3713202751,,5/29/2018 20:47:18,false,elite,0.8333,43899480,VEN,"","",186.95.10.218,no,porsche,no,description188,is_small
1747980351,5/29/2018 20:50:58,true,3713202897,,5/29/2018 20:49:02,false,neodev,1.0,36957773,ARG,05,Cordoba,201.235.210.37,no,porsche,no,description188,is_small
1747980351,5/29/2018 20:52:24,true,3713205737,,5/29/2018 20:48:51,false,elite,1.0,43913593,,,"",102.166.17.15,no,porsche,no,description188,is_small
1747980351,5/29/2018 20:52:42,true,3713206385,,5/29/2018 20:51:15,false,clixsense,0.8333,39592819,TUR,35,Izmir,88.246.189.163,no,porsche,no,description188,is_small
1747980351,5/29/2018 20:53:13,true,3713207290,,5/29/2018 20:52:18,false,elite,1.0,43548179,VEN,"","",190.206.227.45,no,porsche,no,description188,is_small
1747980351,5/29/2018 20:53:14,true,3713207342,true,5/29/2018 20:49:28,false,clixsense,0.8,44496691,VEN,13,Barquisimeto,181.208.63.246,yes,porsche,no,description188,is_small
1747980351,5/29/2018 20:53:19,true,3713207515,,5/29/2018 20:50:44,false,neodev,1.0,44530146,EGY,"","",197.39.146.203,no,porsche,no,description188,is_small
1747980351,5/29/2018 20:53:26,true,3713207676,,5/29/2018 20:47:02,false,neodev,1.0,43719304,VEN,04,Maracay,186.92.146.20,no,porsche,no,description188,is_small
1747980351,5/29/2018 20:54:00,true,3713208752,true,5/29/2018 20:48:44,false,elite,0.8,44231434,USA,NY,Flushing,206.189.180.136,yes,porsche,no,description188,is_small
1747980351,5/29/2018 20:54:05,true,3713208912,true,5/29/2018 20:51:54,false,clixsense,0.8,39773483,UKR,07,Kharkiv,178.165.121.183,yes,porsche,no,description188,is_small
1747980351,5/29/2018 20:55:36,true,3713211602,,5/29/2018 20:50:18,false,neodev,1.0,37041000,VEN,25,Caracas,190.77.56.255,no,porsche,no,description188,is_small
1747980351,5/29/2018 20:55:38,true,3713211674,,5/29/2018 20:51:17,false,clixsense,1.0,41399716,BRA,27,Sao Paulo,201.6.228.217,no,porsche,no,description188,is_small
1747980351,5/29/2018 20:56:56,true,3713213586,true,5/29/2018 20:52:34,false,elite,0.8,43650019,BRA,07,Brasilia,179.95.6.153,yes,porsche,no,description188,is_small
1747980351,5/29/2018 20:57:25,true,3713214368,,5/29/2018 20:52:17,false,neodev,1.0,42312098,VEN,04,Maracay,190.37.91.132,no,porsche,no,description188,is_small
1747994962,5/29/2018 20:48:45,true,3713198438,,5/29/2018 20:48:00,false,clixsense,0.9333,6335115,SRB,00,Belgrade,109.93.102.63,yes,housefly,yes,description230,is_an_insect
1747994962,5/29/2018 20:48:48,true,3713198527,,5/29/2018 20:47:15,false,elite,1.0,43705844,VEN,25,Caracas,186.167.250.0,yes,housefly,yes,description230,is_an_insect
1747994962,5/29/2018 20:50:15,true,3713201632,,5/29/2018 20:46:57,false,clixsense,0.8333,44186816,RUS,60,Pskov,31.130.70.52,yes,housefly,yes,description230,is_an_insect
1747994962,5/29/2018 20:50:46,true,3713202523,,5/29/2018 20:46:07,false,neodev,1.0,44299659,VEN,04,Maracay,201.208.10.144,yes,housefly,yes,description230,is_an_insect
1747994962,5/29/2018 20:50:50,true,3713202662,,5/29/2018 20:46:50,false,neodev,1.0,42604105,EGY,"","",154.188.150.72,yes,housefly,yes,description230,is_an_insect
1747994962,5/29/2018 20:50:51,true,3713202684,,5/29/2018 20:48:28,false,neodev,0.8,44265529,VEN,20,San Cristóbal,186.93.252.86,yes,housefly,yes,description230,is_an_insect
1747994962,5/29/2018 20:50:53,true,3713202748,,5/29/2018 20:47:18,false,elite,0.8333,43899480,VEN,"","",186.95.10.218,yes,housefly,yes,description230,is_an_insect
1747994962,5/29/2018 20:50:55,true,3713202782,,5/29/2018 20:49:46,false,clixsense,0.8333,39592819,TUR,35,Izmir,88.246.189.163,yes,housefly,yes,description230,is_an_insect
1747994962,5/29/2018 20:51:06,true,3713203095,,5/29/2018 20:46:17,false,clixsense,0.8333,36841019,IND,16,Thane,49.32.143.150,yes,housefly,yes,description230,is_an_insect
1747994962,5/29/2018 20:51:39,true,3713204093,,5/29/2018 20:49:13,false,clixsense,0.8333,44026666,VEN,08,Tinaquillo,190.202.181.79,yes,housefly,yes,description230,is_an_insect
1747994962,5/29/2018 20:52:09,true,3713205117,,5/29/2018 20:50:33,false,elite,1.0,44174761,EGY,11,Cairo,41.34.176.215,yes,housefly,yes,description230,is_an_insect
1747994962,5/29/2018 20:52:17,true,3713205464,,5/29/2018 20:48:37,false,elite,1.0,44358563,VEN,"","",190.198.251.149,yes,housefly,yes,description230,is_an_insect
1747994962,5/29/2018 20:52:24,true,3713205728,,5/29/2018 20:48:51,false,elite,1.0,43913593,,,"",102.166.17.15,yes,housefly,yes,description230,is_an_insect
1747994962,5/29/2018 20:52:25,true,3713205746,,5/29/2018 20:50:20,false,clixsense,1.0,44118241,TUR,"","",88.231.180.197,yes,housefly,yes,description230,is_an_insect
1747994962,5/29/2018 20:53:03,true,3713206910,,5/29/2018 20:50:36,false,neodev,0.8,43191711,EGY,"","",156.201.227.21,yes,housefly,yes,description230,is_an_insect
1747994962,5/29/2018 20:53:19,true,3713207523,,5/29/2018 20:50:44,false,neodev,1.0,44530146,EGY,"","",197.39.146.203,yes,housefly,yes,description230,is_an_insect
1747994962,5/29/2018 20:53:29,true,3713207829,,5/29/2018 20:49:01,false,neodev,1.0,35150745,VEN,23,Maracaibo,201.211.5.53,yes,housefly,yes,description230,is_an_insect
1747994962,5/29/2018 20:54:02,true,3713208821,,5/29/2018 20:52:13,false,elite,1.0,44190044,USA,NY,New York,159.89.230.179,yes,housefly,yes,description230,is_an_insect
1747994962,5/29/2018 20:54:30,true,3713209666,,5/29/2018 20:51:44,false,neodev,0.8,44280295,VEN,"","",186.89.102.23,yes,housefly,yes,description230,is_an_insect
1747994962,5/29/2018 20:55:03,true,3713210604,,5/29/2018 20:49:34,false,clixsense,1.0,44303978,EGY,11,Cairo,41.237.24.120,yes,housefly,yes,description230,is_an_insect
1747994962,5/29/2018 20:56:26,true,3713212941,,5/29/2018 20:50:00,false,neodev,0.8,43978092,VEN,25,Caracas,186.167.243.36,yes,housefly,yes,description230,is_an_insect
1747994962,5/29/2018 20:57:25,true,3713214356,,5/29/2018 20:52:17,false,neodev,1.0,42312098,VEN,04,Maracay,190.37.91.132,yes,housefly,yes,description230,is_an_insect
1747994962,5/29/2018 22:25:05,true,3713401437,,5/29/2018 22:24:46,false,prodege,0.9091,3587109,CAN,NS,Larrys River,47.54.157.138,yes,housefly,yes,description230,is_an_insect
1747994962,5/29/2018 22:30:23,true,3713413969,,5/29/2018 22:29:22,false,instagc,0.8,13842059,USA,NY,New York,68.132.243.237,yes,housefly,yes,description230,is_an_insect
1747994962,5/30/2018 12:19:05,true,3714800451,,5/30/2018 12:15:38,false,prodege,1.0,38202325,USA,ME,Limestone,98.13.82.121,yes,housefly,yes,description230,is_an_insect
1748000857,5/29/2018 20:47:23,true,3713195913,,5/29/2018 20:46:42,false,clixsense,0.9333,6335115,SRB,00,Belgrade,109.93.102.63,no,goldfish,no,description675,is_big_large
1748000857,5/29/2018 20:47:34,true,3713196313,,5/29/2018 20:46:30,false,elite,1.0,43548179,VEN,"","",190.206.227.45,no,goldfish,no,description675,is_big_large
1748000857,5/29/2018 20:49:07,true,3713199313,true,5/29/2018 20:46:00,false,neodev,0.8571,38661505,VEN,25,Caracas,201.238.25.166,yes,goldfish,no,description675,is_big_large
1748000857,5/29/2018 20:49:45,true,3713200587,,5/29/2018 20:48:17,false,elite,0.8889,39343009,SRB,00,Belgrade,95.180.110.56,no,goldfish,no,description675,is_big_large
1748000857,5/29/2018 20:50:09,true,3713201409,,5/29/2018 20:48:27,false,elite,0.875,44365722,MNE,00,Podgorica,79.140.149.212,no,goldfish,no,description675,is_big_large
1748000857,5/29/2018 20:50:15,true,3713201634,,5/29/2018 20:46:57,false,clixsense,0.8333,44186816,RUS,60,Pskov,31.130.70.52,no,goldfish,no,description675,is_big_large
1748000857,5/29/2018 20:50:28,true,3713202093,,5/29/2018 20:49:24,false,elite,0.8889,35085118,VNM,44,Hanoi,171.226.171.5,no,goldfish,no,description675,is_big_large
1748000857,5/29/2018 20:50:50,true,3713202655,,5/29/2018 20:46:50,false,neodev,1.0,42604105,EGY,"","",154.188.150.72,no,goldfish,no,description675,is_big_large
1748000857,5/29/2018 20:51:32,true,3713203924,,5/29/2018 20:49:58,false,neodev,0.8333,44014618,BGD,81,Dhaka,180.149.18.36,no,goldfish,no,description675,is_big_large
1748000857,5/29/2018 20:51:39,true,3713204099,,5/29/2018 20:49:13,false,clixsense,0.8333,44026666,VEN,08,Tinaquillo,190.202.181.79,no,goldfish,no,description675,is_big_large
1748000857,5/29/2018 20:51:45,true,3713204310,,5/29/2018 20:49:14,false,elite,1.0,43830774,ITA,08,Genova,93.36.230.24,no,goldfish,no,description675,is_big_large
1748000857,5/29/2018 20:51:53,true,3713204636,,5/29/2018 20:49:53,false,clixsense,1.0,38064537,SRB,00,Belgrade,78.30.140.246,no,goldfish,no,description675,is_big_large
1748000857,5/29/2018 20:52:38,true,3713206180,,5/29/2018 20:50:53,false,neodev,1.0,35277890,VEN,"","",190.78.82.7,no,goldfish,no,description675,is_big_large
1748000857,5/29/2018 20:52:57,true,3713206728,,5/29/2018 20:51:30,false,elite,1.0,29463692,IRL,04,Cork,95.45.68.111,no,goldfish,no,description675,is_big_large
1748000857,5/29/2018 20:53:11,true,3713207247,,5/29/2018 20:50:28,false,neodev,0.8,42493826,EGY,"","",196.136.9.235,no,goldfish,no,description675,is_big_large
1748000857,5/29/2018 20:53:14,true,3713207370,,5/29/2018 20:51:31,false,elite,1.0,34958034,SRB,00,Belgrade,24.135.110.20,no,goldfish,no,description675,is_big_large
1748000857,5/29/2018 20:53:26,true,3713207681,,5/29/2018 20:47:02,false,neodev,1.0,43719304,VEN,04,Maracay,186.92.146.20,no,goldfish,no,description675,is_big_large
1748000857,5/29/2018 20:53:29,true,3713207820,,5/29/2018 20:49:01,false,neodev,1.0,35150745,VEN,23,Maracaibo,201.211.5.53,no,goldfish,no,description675,is_big_large
1748000857,5/29/2018 20:53:46,true,3713208376,,5/29/2018 20:50:57,false,neodev,0.8333,36113457,EGY,11,Cairo,41.237.24.120,no,goldfish,no,description675,is_big_large
1748000857,5/29/2018 20:53:54,true,3713208557,,5/29/2018 20:51:25,false,clixsense,0.8333,36841019,IND,16,Thane,49.32.143.150,no,goldfish,no,description675,is_big_large
1748000857,5/29/2018 20:54:02,true,3713208822,,5/29/2018 20:52:13,false,elite,1.0,44190044,USA,NY,New York,159.89.230.179,no,goldfish,no,description675,is_big_large
1748000857,5/29/2018 20:54:07,true,3713208970,true,5/29/2018 20:51:22,false,elite,0.8,44113607,VEN,23,Maracaibo,201.248.102.148,yes,goldfish,no,description675,is_big_large
1748000857,5/29/2018 20:54:30,true,3713209653,,5/29/2018 20:51:44,false,neodev,0.8,44280295,VEN,"","",186.89.102.23,no,goldfish,no,description675,is_big_large
1748000857,5/29/2018 20:54:48,true,3713210088,,5/29/2018 20:51:27,false,neodev,1.0,44021504,EGY,17,Assiut,41.238.18.235,no,goldfish,no,description675,is_big_large
1748000857,5/29/2018 20:55:03,true,3713210598,,5/29/2018 20:49:34,false,clixsense,1.0,44303978,EGY,11,Cairo,41.237.24.120,no,goldfish,no,description675,is_big_large
1748000857,5/29/2018 20:55:05,true,3713210657,,5/29/2018 20:54:22,false,neodev,0.8,43531815,CHL,12,Santiago,181.160.204.195,no,goldfish,no,description675,is_big_large
1748000857,5/29/2018 20:55:25,true,3713211297,,5/29/2018 20:52:11,false,elite,0.8,43960286,VEN,15,San Antonio De Los Altos,200.82.204.43,no,goldfish,no,description675,is_big_large
1748010775,5/29/2018 20:47:23,true,3713195895,,5/29/2018 20:46:42,false,clixsense,0.9333,6335115,SRB,00,Belgrade,109.93.102.63,no,seaweed,no,description647,is_white
1748010775,5/29/2018 20:47:34,true,3713196308,,5/29/2018 20:46:30,false,elite,1.0,43548179,VEN,"","",190.206.227.45,no,seaweed,no,description647,is_white
1748010775,5/29/2018 20:49:21,true,3713199780,,5/29/2018 20:47:00,false,elite,0.8889,35085118,VNM,44,Hanoi,171.226.171.5,no,seaweed,no,description647,is_white
1748010775,5/29/2018 20:49:41,true,3713200416,,5/29/2018 20:48:17,false,clixsense,1.0,44291437,TUR,"","",176.237.21.15,no,seaweed,no,description647,is_white
1748010775,5/29/2018 20:50:18,true,3713201746,,5/29/2018 20:48:49,false,clixsense,1.0,44118241,TUR,"","",88.231.180.197,no,seaweed,no,description647,is_white
1748010775,5/29/2018 20:50:19,true,3713201770,true,5/29/2018 20:47:45,false,neodev,0.8333,36113457,EGY,11,Cairo,41.237.24.120,yes,seaweed,no,description647,is_white
1748010775,5/29/2018 20:50:21,true,3713201812,,5/29/2018 20:49:47,false,elite,0.8889,39343009,SRB,00,Belgrade,95.180.110.56,no,seaweed,no,description647,is_white
1748010775,5/29/2018 20:50:29,true,3713202136,,5/29/2018 20:48:25,false,elite,1.0,44174761,EGY,11,Cairo,41.34.176.215,no,seaweed,no,description647,is_white
1748010775,5/29/2018 20:50:29,true,3713202143,,5/29/2018 20:49:22,false,elite,0.8571,34195998,IND,16,Mumbai,203.192.243.193,no,seaweed,no,description647,is_white
1748010775,5/29/2018 20:50:33,true,3713202231,,5/29/2018 20:45:58,false,clixsense,0.8571,44166094,UKR,01,Cherkassy,109.227.69.115,no,seaweed,no,description647,is_white
1748010775,5/29/2018 20:50:48,true,3713202572,,5/29/2018 20:46:30,false,neodev,1.0,44051878,VEN,"","",190.206.156.130,no,seaweed,no,description647,is_white
1748010775,5/29/2018 20:50:50,true,3713202659,,5/29/2018 20:46:50,false,neodev,1.0,42604105,EGY,"","",154.188.150.72,no,seaweed,no,description647,is_white
1748010775,5/29/2018 20:51:32,true,3713203928,,5/29/2018 20:49:58,false,neodev,0.8333,44014618,BGD,81,Dhaka,180.149.18.36,no,seaweed,no,description647,is_white
1748010775,5/29/2018 20:51:53,true,3713204641,,5/29/2018 20:49:53,false,clixsense,1.0,38064537,SRB,00,Belgrade,78.30.140.246,no,seaweed,no,description647,is_white
1748010775,5/29/2018 20:52:20,true,3713205620,,5/29/2018 20:48:02,false,neodev,1.0,41841415,VEN,25,Caracas,190.74.84.134,no,seaweed,no,description647,is_white
1748010775,5/29/2018 20:52:24,true,3713205731,,5/29/2018 20:48:51,false,elite,1.0,43913593,,,"",102.166.17.15,no,seaweed,no,description647,is_white
1748010775,5/29/2018 20:52:24,true,3713205735,true,5/29/2018 20:51:01,false,elite,0.8,36569740,COL,"","",186.170.132.193,yes,seaweed,no,description647,is_white
1748010775,5/29/2018 20:53:14,true,3713207377,,5/29/2018 20:51:31,false,elite,1.0,34958034,SRB,00,Belgrade,24.135.110.20,no,seaweed,no,description647,is_white
1748010775,5/29/2018 20:53:33,true,3713207946,,5/29/2018 20:50:52,false,elite,0.8,43715502,VEN,18,Guanare,186.93.134.234,no,seaweed,no,description647,is_white
1748010775,5/29/2018 20:53:43,true,3713208277,,5/29/2018 20:52:02,false,neodev,1.0,43649464,COL,34,Bogota,181.61.161.41,no,seaweed,no,description647,is_white
1748010775,5/29/2018 20:54:00,true,3713208760,,5/29/2018 20:48:44,false,elite,0.8,44231434,USA,NY,Flushing,206.189.180.136,no,seaweed,no,description647,is_white
1748010775,5/29/2018 20:54:48,true,3713210102,,5/29/2018 20:51:27,false,neodev,1.0,44021504,EGY,17,Assiut,41.238.18.235,no,seaweed,no,description647,is_white
1748010775,5/29/2018 20:55:03,true,3713210611,,5/29/2018 20:49:34,false,clixsense,1.0,44303978,EGY,11,Cairo,41.237.24.120,no,seaweed,no,description647,is_white
1748010775,5/29/2018 20:55:05,true,3713210667,,5/29/2018 20:54:22,false,neodev,0.8,43531815,CHL,12,Santiago,181.160.204.195,no,seaweed,no,description647,is_white
1748010775,5/29/2018 20:55:26,true,3713211354,,5/29/2018 20:51:25,false,neodev,1.0,43835109,VEN,07,Valencia,190.201.236.144,no,seaweed,no,description647,is_white
1748010775,5/29/2018 20:56:28,true,3713213006,,5/29/2018 20:50:53,false,neodev,1.0,43699457,VEN,25,Caracas,186.90.60.190,no,seaweed,no,description647,is_white
1748010775,5/29/2018 20:58:56,true,3713217055,,5/29/2018 20:52:28,false,neodev,1.0,42510096,VEN,04,Maracay,190.37.66.84,no,seaweed,no,description647,is_white
1748010775,5/29/2018 20:59:40,true,3713218593,,5/29/2018 20:59:17,false,neodev,1.0,43985758,EGY,11,Cairo,41.47.127.154,no,seaweed,no,description647,is_white
1748025546,5/29/2018 20:48:04,true,3713197347,,5/29/2018 20:45:57,false,elite,0.8571,44310560,COL,"","",186.154.120.78,yes,gerbil,yes,description300,has_eyes
1748025546,5/29/2018 20:49:07,true,3713199311,,5/29/2018 20:46:00,false,neodev,0.8571,38661505,VEN,25,Caracas,201.238.25.166,yes,gerbil,yes,description300,has_eyes
1748025546,5/29/2018 20:49:46,true,3713200620,,5/29/2018 20:47:52,false,gifthunterclub,1.0,36100283,ESP,58,Santiago De Compostela,193.125.203.130,yes,gerbil,yes,description300,has_eyes
1748025546,5/29/2018 20:50:33,true,3713202237,,5/29/2018 20:45:58,false,clixsense,0.8571,44166094,UKR,01,Cherkassy,109.227.69.115,yes,gerbil,yes,description300,has_eyes
1748025546,5/29/2018 20:50:48,true,3713202566,,5/29/2018 20:48:17,false,neodev,1.0,35277890,VEN,"","",190.78.82.7,yes,gerbil,yes,description300,has_eyes
1748025546,5/29/2018 20:51:06,true,3713203105,,5/29/2018 20:46:17,false,clixsense,0.8333,36841019,IND,16,Thane,49.32.143.150,yes,gerbil,yes,description300,has_eyes
1748025546,5/29/2018 20:51:54,true,3713204717,,5/29/2018 20:46:42,false,neodev,0.8333,43912110,EGY,11,Cairo,154.184.40.65,yes,gerbil,yes,description300,has_eyes
1748025546,5/29/2018 20:52:05,true,3713205014,,5/29/2018 20:51:38,false,prodege,0.9091,3587109,CAN,NS,Larrys River,47.54.157.138,yes,gerbil,yes,description300,has_eyes
1748025546,5/29/2018 20:52:20,true,3713205616,,5/29/2018 20:48:02,false,neodev,1.0,41841415,VEN,25,Caracas,190.74.84.134,yes,gerbil,yes,description300,has_eyes
1748025546,5/29/2018 20:52:53,true,3713206653,,5/29/2018 20:52:27,false,clixsense,1.0,44291437,TUR,"","",176.237.21.15,yes,gerbil,yes,description300,has_eyes
1748025546,5/29/2018 20:52:57,true,3713206734,,5/29/2018 20:51:30,false,elite,1.0,29463692,IRL,04,Cork,95.45.68.111,yes,gerbil,yes,description300,has_eyes
1748025546,5/29/2018 20:54:30,true,3713209656,,5/29/2018 20:51:44,false,neodev,0.8,44280295,VEN,"","",186.89.102.23,yes,gerbil,yes,description300,has_eyes
1748025546,5/29/2018 20:54:51,true,3713210180,,5/29/2018 20:50:56,false,elite,1.0,44473604,VEN,25,Caracas,186.167.244.43,yes,gerbil,yes,description300,has_eyes
1748025546,5/29/2018 20:55:20,true,3713211248,,5/29/2018 20:51:47,false,elite,0.8,44088126,EGY,01,Mansoura,156.198.22.204,yes,gerbil,yes,description300,has_eyes
1748025546,5/29/2018 20:55:25,true,3713211294,true,5/29/2018 20:52:11,false,elite,0.8,43960286,VEN,15,San Antonio De Los Altos,200.82.204.43,no,gerbil,yes,description300,has_eyes
1748025546,5/29/2018 20:55:37,true,3713211633,,5/29/2018 20:50:36,false,neodev,0.8,41129156,VEN,25,Caracas,190.39.201.149,yes,gerbil,yes,description300,has_eyes
1748025546,5/29/2018 20:57:28,true,3713214467,,5/29/2018 20:47:10,false,clixsense,1.0,44277803,VEN,25,Caracas,190.74.91.202,yes,gerbil,yes,description300,has_eyes
1748025546,5/29/2018 20:59:40,true,3713218591,,5/29/2018 20:59:17,false,neodev,1.0,43985758,EGY,11,Cairo,41.47.127.154,yes,gerbil,yes,description300,has_eyes
1748026867,5/29/2018 20:47:23,true,3713195900,,5/29/2018 20:46:42,false,clixsense,0.9333,6335115,SRB,00,Belgrade,109.93.102.63,yes,cannon,yes,description471,does_kill
1748026867,5/29/2018 20:48:04,true,3713197352,,5/29/2018 20:45:57,false,elite,0.8571,44310560,COL,"","",186.154.120.78,yes,cannon,yes,description471,does_kill
1748026867,5/29/2018 20:48:48,true,3713198535,,5/29/2018 20:47:15,false,elite,1.0,43705844,VEN,25,Caracas,186.167.250.0,yes,cannon,yes,description471,does_kill
1748026867,5/29/2018 20:49:41,true,3713200420,,5/29/2018 20:48:17,false,clixsense,1.0,44291437,TUR,"","",176.237.21.15,yes,cannon,yes,description471,does_kill
1748026867,5/29/2018 20:50:09,true,3713201404,,5/29/2018 20:48:27,false,elite,0.875,44365722,MNE,00,Podgorica,79.140.149.212,yes,cannon,yes,description471,does_kill
1748026867,5/29/2018 20:50:10,true,3713201427,,5/29/2018 20:46:04,false,neodev,0.8571,43853423,ECU,18,Quito,181.198.151.35,yes,cannon,yes,description471,does_kill
1748026867,5/29/2018 20:50:15,true,3713201631,,5/29/2018 20:46:57,false,clixsense,0.8333,44186816,RUS,60,Pskov,31.130.70.52,yes,cannon,yes,description471,does_kill
1748026867,5/29/2018 20:50:29,true,3713202130,,5/29/2018 20:48:25,false,elite,1.0,44174761,EGY,11,Cairo,41.34.176.215,yes,cannon,yes,description471,does_kill
1748026867,5/29/2018 20:50:29,true,3713202146,,5/29/2018 20:49:22,false,elite,0.8571,34195998,IND,16,Mumbai,203.192.243.193,yes,cannon,yes,description471,does_kill
1748026867,5/29/2018 20:50:33,true,3713202235,,5/29/2018 20:45:58,false,clixsense,0.8571,44166094,UKR,01,Cherkassy,109.227.69.115,yes,cannon,yes,description471,does_kill
1748026867,5/29/2018 20:50:55,true,3713202784,,5/29/2018 20:49:46,false,clixsense,0.8333,39592819,TUR,35,Izmir,88.246.189.163,yes,cannon,yes,description471,does_kill
1748026867,5/29/2018 20:51:45,true,3713204304,,5/29/2018 20:49:14,false,elite,1.0,43830774,ITA,08,Genova,93.36.230.24,yes,cannon,yes,description471,does_kill
1748026867,5/29/2018 20:51:46,true,3713204321,true,5/29/2018 20:50:43,false,elite,0.8571,43941520,EGY,01,Mansoura,156.201.169.144,no,cannon,yes,description471,does_kill
1748026867,5/29/2018 20:51:53,true,3713204643,,5/29/2018 20:49:53,false,clixsense,1.0,38064537,SRB,00,Belgrade,78.30.140.246,yes,cannon,yes,description471,does_kill
1748026867,5/29/2018 20:51:54,true,3713204706,,5/29/2018 20:46:42,false,neodev,0.8333,43912110,EGY,11,Cairo,154.184.40.65,yes,cannon,yes,description471,does_kill
